Invasion	K14 Sum Peripheral Pixels	K14 Sum Central Pixels	K14 Total Sum	K14 Mean
2.2616118482533993	0.0031465920994866578	0.05471690660303137	0.05786349870251803	0.16550051644572517
0.6827843207560598	0.0009355344886790895	0.004721802043805773	0.005657336532484862	0.11469289821176845
2.791666187169132	0.0018008457539522126	0.030480902347638235	0.03228174810159045	0.2283084314580482
0.6383424595408715	9.993273523109088e-05	0.00012367643798818573	0.00022360917321927662	0.03043699327915985
1.123131008921115	0.00036334928562424746	0.0021058165008410812	0.002469165786465329	0.09538604105436432
0.5694982882805573	0.00015263071533202065	0.0008110674994892659	0.0009636982148212865	0.04600104649511668
0.26742854695915963	5.2325796201876895e-05	5.352384802291566e-05	0.00010584964422479255	0.024581093698740758
1.5389585165242952	0.001779824155332716	0.01980018071294135	0.021580004868274067	0.29750514409071876
1.985024120438341	0.0034198973315772772	0.02592397505444208	0.02934387238601936	0.14796477034822117
0.20877569769434734	8.415159457709042e-05	0.0005403295213008724	0.0006244811158779628	0.049197783135521304
0.7138161424236853	0.00014633075575608208	0.00042674551531984996	0.000573076271075932	0.04304766918996354
0.6604969919516529	0.00012200840211943789	0.0002819632619174914	0.0004039716640369293	0.022746077016444523
1.0287387945560944	0.0002106044701187946	0.0016391522248447152	0.0018497566949635096	0.04191511968343786
0.25108005007555884	0.0002229897722777872	0.006166223305992758	0.006389213078270546	0.14463753195660853
0.1881076159515332	3.81339079635401e-05	8.594188063165856e-05	0.00012407578859519866	0.01625427737117172
1.1393411384921315	0.00016796632197547606	0.0009312339988090115	0.0010992003207844876	0.019913375171732577
1.0973165418907587	0.00020124282255575696	0.0010536553348894423	0.0012548981574451994	0.02134179936421605
0.12723185750089105	0.0001778495703313469	0.003417134477377739	0.0035949840477090857	0.18830260069483726
0.6054117358323277	4.622958693563881e-05	8.296712611003169e-05	0.00012919671304567048	0.01616240915293234
0.7879247391920178	0.0007333353980031383	0.009213162487340314	0.009946497885343452	0.1467899832072524
0.8592037637566098	0.00016184294600127792	0.0010273851282920617	0.0011892280742933396	0.04060443989318136
0.5459527175310563	0.00017817557082686766	0.0008759796314890399	0.0010541552023159075	0.019270000350109017
0.5395975469118746	0.0010759727854786339	0.05734895582041285	0.058424928605891484	0.16163865208000613
0.1726941168172456	0.0001806586079344174	0.003147034916826407	0.0033276935247608243	0.09457751834736651
0.5627155249069742	8.571096361399802e-05	0.0005497835356709742	0.0006354944992849722	0.027213771384729392
0.6020651227361751	0.00011853106350054985	0.0010072871977432072	0.001125818261243757	0.06119215213760781
0.6003665748828488	0.00039998902464998416	0.005394115582389019	0.005794104607039003	0.1391178769872913
0.9114536632625181	0.00041119529168351	0.004841082908446021	0.005252278200129531	0.06792056247548516
0.08416076754057765	0.0002723598306536093	0.0038784143118564206	0.00415077414251003	0.30238332022185604
0.5006093334412202	0.00012687939285667714	0.000381314629598237	0.0005081940224549141	0.040754901960784316
0.2085012959659324	8.148382385541225e-05	0.000677795780249586	0.0007592796041049982	0.05974572330976544
1.6107992038412635	0.0006628676742255315	0.010856816235694011	0.011519683909919544	0.0889231408995955
1.0738847850205406	0.0010174013631167385	0.007782552779480225	0.008799954142596964	0.12754437732360305
1.4596897123192063	0.007394614906481325	0.09566827656578038	0.1030628914722617	0.47926623401930685
0.2826875904841275	0.00039193681241062153	0.0020384946818452496	0.0024304314942558713	0.10966075299560014
0.664662566817681	0.0006538782105615467	0.005511614310987086	0.006165492521548633	0.18913257888743187
0.033504830298338305	0.0008267698566901822	0.005429864253393665	0.006256634110083847	0.33845143228736124
1.3979814633976158	0.001000232003685979	0.018295332542238796	0.019295564545924775	0.10464919102848777
1.216563717248531	0.0002322590530337606	0.0008435072654643768	0.0010757663184981375	0.0251480193696912
1.0269916754548143	0.0006136850661346339	0.014194558725729263	0.014808243791863898	0.14135600266121354
0.9437436095529133	0.00010111448702735362	0.0002539272193027067	0.0003550417063300603	0.023734997634491207
0.8502434608989053	0.00017101714327939112	0.0008945236263425788	0.00106554076962197	0.04754062594315095
0.598915808266432	0.0005751844076136329	0.006736821973302733	0.0073120063809163655	0.2815574970918799
0.5264515831295692	7.926430381507513e-05	0.00016176687921898975	0.00024103118303406488	0.02795094258783205
0.6215868741978354	0.00014142173162769875	0.0009700796745211053	0.001111501406148804	0.035990904212739386
1.7944684665325226	0.0005187971885717266	0.004469322810037338	0.004988119998609064	0.0511562796111809
0.6006059635197224	0.00026970020994431914	0.0015999723986247125	0.0018696726085690317	0.058334625943923586
0.781442641667622	0.00015153861367202612	0.0006975052268746115	0.0008490438405466377	0.01967179372912833
0.4336755271342737	0.00019479344608603805	0.0019535824194452777	0.0021483758655313156	0.041061124225929335
1.1193661158237378	0.0042012743359369905	0.05254386336667232	0.056745137702609305	0.33001785274577505
0.6242603672230826	0.0001858583158379734	0.0010273280782053455	0.001213186394043319	0.022300791090290362
0.9121361035504838	0.0015669648484532364	0.038297307561907495	0.03986427241036073	0.10864308560592355
0.7914020847048977	0.0018669260543942693	0.04929566506274423	0.0511625911171385	0.16532738665460475
0.41751654280046807	0.001783630211117921	0.05274999076331929	0.054533620974437216	0.19454950720047157
1.044262270751705	0.000581248016830319	0.0030373900834995936	0.0036186381003299123	0.08221055525878965
2.0125054446008814	0.0021698864648940935	0.01845502388496964	0.02062491034986373	0.1899348048065741
0.09355841708006712	0.0030139560812132435	0.017835345843059014	0.020849301924272257	0.3728168309701276
0.023516034571767933	0.000863064578524826	0.0184981102837943	0.019361174862319124	0.14158249604737055
0.8108036482769175	0.0020431483389188087	0.018716392065582607	0.020759540404501415	0.17657970363453412
0.5428636653198247	0.005026748340657478	0.06965486870873377	0.07468161704939125	0.27815395848279995
0.9348120016050856	0.00044406157497359395	0.013014388031869809	0.013458449606843403	0.09288008288299639
0.7504070722483274	0.0014603654030887461	0.025069402788825572	0.02652976819191432	0.22140272635523964
